3,3,5,0,3,2,5,5,0,1,3,3,1,6,6,2,6,4,3,3,3,4,4,4,3,4,4,1,2,2,2,2,6,0,2,3,1,1,6,1,1,2,2,2,6,2,5,2,5,6,7,4,4,4,6,6,4,7,8,13,6,10,10,13,14,16,18,10,15,7,13,14,4,8,12,17,11,11,16,24,21,18,19,14,13,15,32,23,13,26,24,29,34,37,46,50,49,37,103,209,199,191,259,8712,202,148,119,81,85,105,106,120,128,101,100,40,40,44,32,22,25,36,20,17,21,19,22,19,20,19,35,15,13,15,17,14,8,10,2,4,3,5,9,5,7,8,5,2,7,7,6,4,3,10,4,4,9,4,0,0,1,2,10,3,5,3,7,4,10,5,6,2,8,2,5,5,3,6,6,2,5,1,3,3,3,4,1,5,0,1,3,8,1,3,4,4,4,8,5,6,1,4,1,3,5,3,3,1,1,0,1,4,3,4,7,5,4,5,4,3,2,3,4,4,3,6,1,4,5,4,1,0,0,3,6,1,5,2,0,4,0,4,3,4,1,2,3,0,3,3,0,1,2,4,5,2,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,2,0,0,0,0,1,2,0,1,0,1,0,1,0,2,1,1,0,0,1,1,1,3,0,0,3,1,1,2,0,2,1,1,0,0,2,0,2,0,1,0,1,3,1,1,0,0,2,2,1,3,0,0,1,1,1,2,0,1,2,1,2,1,0,0,2,0,0,1,1,1,1,2,1,0,1,1,0,1,1,2,0,1,1,0,0,0,0,2,2,0,0,1,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,1,1,1,0,1,3,1,0,2,2,0,0,1,1,0,2,2,3,1,1,2,2,2,3,2,1,1,3,1,2,2,1,4,0,0,0,0,0,0,0,1,0,1,1,4,1,1,0,0,0,0,1,3,0,0,0,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,5,3,2,1,2,3,0,1,6,7,5,6,4,0,3,7,1,2,4,2,5,5,6,2,6,6,4,2,4,2,3,1,2,1,3,4,6,2,5,7,7,1,5,5,7,11,5,8,4,5,2,1,6,12,10,12,8,8,8,7,4,7,12,11,10,8,8,5,6,11,4,8,6,13,6,7,12,22,14,20,19,16,19,19,23,29,20,20,30,36,48,34,43,31,30,18,45,95,91,107,142,202,9564,417,222,182,167,165,147,245,189,126,126,45,52,55,45,40,29,29,28,18,21,9,15,19,36,32,17,14,12,11,12,4,13,10,2,5,5,7,3,18,13,11,3,4,1,5,1,0,8,6,4,8,12,5,3,2,3,2,2,3,5,1,3,5,5,4,2,1,6,3,8,6,8,8,12,5,6,3,3,4,8,5,5,2,8,1,3,3,3,3,4,2,5,3,11,7,2,3,2,6,3,2,2,5,4,5,1,4,6,3,1,6,2,1,2,2,3,2,2,2,4,2,6,7,8,1,2,5,5,3,0,1,3,0,1,0,4,3,0,5,2,4,2,1,0,2,2,3,3,3,4,4,3,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,1,3,2,3,5,1,2,0,1,3,4,2,0,0,1,1,0,0,0,2,0,1,1,1,2,1,1,2,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,2,1,1,6,2,1,0,3,1,2,2,0,4,2,0,1,0,0,2,1,2,0,0,0,0,1,1,0,0,2,2,1,2,2,1,3,0,2,5,3,1,0,1,1,1,1,0,0,0,3,2,1,1,3,0,0,1,1,0,2,2,2,3,2,2,2,1,1,2,1,1,1,3,0,0,1,2,0,1,0,1,2,1,1,0,0,3,3,1,1,1,0,0,0,1,2,4,0,1,1,1,0,2,0,0,2,0,0,3,1,1,0,2,1,1,3,0,1,1,1,1,0,1,0,0,0,2,3,3,1,0,0,2,0,2,0,2,1,0,1,1,3,1,4,1,0,2,4,1,0,0,1,3,1,1,0,0,3,2,0,1,2,2,0,3,2,1,0,0,0,0,0,1,2,1,2,1,1,2,1,0,3,0,0,2,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,4,0,4,1,1,1,0,1,2,0,1,0,0,2,0,0,1,0,2,0,1,1,2,1,0,0,2,0,0,0,0,0,0,1,1,0,1,2,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
1,2,4,7,10,1,1,1,1,2,4,4,6,11,3,0,2,10,1,2,4,0,2,10,9,3,6,7,2,3,3,3,8,5,6,7,4,4,5,7,3,7,7,8,7,10,7,7,18,11,12,5,9,5,9,13,6,11,7,10,4,7,5,7,17,10,5,2,9,9,6,7,3,7,11,8,10,10,11,26,28,31,21,10,18,16,19,26,30,24,42,44,42,28,30,25,29,14,38,66,91,108,128,148,417,10142,365,181,178,210,215,308,223,143,143,42,47,54,44,42,29,29,23,10,10,9,12,15,23,34,24,10,19,16,24,10,8,13,3,1,5,13,8,5,10,5,3,8,4,2,7,1,5,2,3,2,8,3,2,4,8,0,1,1,4,3,3,2,1,8,4,1,6,6,14,12,14,8,14,6,4,1,6,2,6,3,4,1,1,1,1,7,6,3,4,2,7,11,7,9,3,2,5,6,9,7,6,3,0,1,2,5,4,4,1,1,4,2,1,0,2,1,1,0,1,2,5,3,2,5,5,3,2,3,4,6,1,1,0,1,4,3,1,5,2,5,4,0,2,5,5,8,2,4,6,4,1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,2,1,2,2,7,0,1,1,0,2,0,1,1,0,1,0,1,1,1,1,1,2,1,1,0,0,1,0,1,0,1,1,0,1,1,2,0,0,0,0,1,2,1,0,0,0,1,0,3,2,2,0,1,4,2,0,1,3,1,6,0,1,3,5,2,0,1,3,3,2,2,7,1,0,0,1,2,0,1,1,1,2,0,3,2,1,0,1,1,2,2,0,1,1,6,1,2,2,1,0,0,2,2,0,0,0,0,0,1,0,2,1,1,0,1,0,3,3,0,1,4,2,1,3,0,3,1,1,2,2,3,2,2,0,1,1,3,1,0,2,1,1,4,1,2,0,3,0,1,0,2,2,3,1,2,2,0,1,0,1,1,1,1,1,1,2,1,0,1,0,1,1,1,4,1,1,1,1,2,1,0,1,2,2,1,2,2,2,1,5,1,0,1,2,2,0,5,1,2,0,2,1,3,0,2,1,0,3,0,2,1,2,1,0,2,0,2,2,3,0,0,0,2,1,1,1,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,3,1,1,3,1,1,0,0,2,0,0,1,1,0,0,0,1,3,0,0,2,2,0,1,1,1,0,0,0,1,1,1,0,2,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1,0
7,8,3,3,5,2,2,4,2,2,6,4,8,9,4,1,7,10,1,5,3,3,4,6,8,7,3,5,8,5,3,2,2,2,7,4,4,1,2,3,4,6,6,2,9,4,5,6,10,8,5,6,6,6,5,7,7,12,5,10,8,11,9,6,14,9,12,3,5,10,10,13,10,3,10,12,10,13,8,29,24,26,18,22,17,24,25,23,28,20,38,44,31,37,22,37,32,18,52,78,71,88,89,119,222,365,12170,495,376,330,326,368,270,176,197,54,64,66,51,39,42,32,35,22,20,16,25,25,22,37,26,13,18,25,20,15,11,9,8,10,9,12,8,10,4,8,8,7,6,4,8,4,4,2,5,9,13,6,1,2,8,2,7,8,9,2,7,3,7,5,4,5,7,2,6,3,9,7,7,2,3,4,4,2,8,6,5,5,2,1,2,1,5,4,3,5,7,8,4,11,3,4,0,2,4,5,6,5,3,1,6,7,2,6,3,3,5,5,1,4,4,5,2,0,4,3,5,4,2,3,5,5,5,5,2,3,4,1,2,7,2,3,2,1,1,3,3,1,3,5,4,7,2,4,5,2,3,1,2,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,4,1,1,1,2,2,1,1,0,1,4,0,0,0,0,1,1,3,1,1,2,0,4,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,3,0,0,1,0,1,0,2,1,2,2,1,0,1,0,4,0,1,5,2,1,1,2,3,1,2,2,3,1,2,1,1,0,3,4,0,3,1,1,0,2,2,1,5,1,2,3,4,2,1,4,2,1,5,2,2,3,0,1,0,0,1,3,4,1,0,1,2,1,1,0,1,0,3,1,5,1,1,0,0,2,2,2,0,0,2,6,1,1,0,0,1,0,3,1,2,0,2,1,0,0,0,1,2,2,4,2,4,0,1,1,3,0,1,0,0,1,2,0,0,0,0,3,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,4,0,0,3,5,2,1,4,2,2,1,2,2,3,3,1,2,0,3,1,2,2,3,0,1,0,1,1,1,0,4,2,4,1,1,0,2,2,1,2,0,2,1,0,2,1,0,1,0,0,3,0,0,2,3,2,1,1,1,3,1,0,0,1,2,1,0,0,2,1,1,0,1,1,1,2,0,1,0,0,0,0,3,0,0,1,1,3,0,3,1,0,0,0,1,3,2,1,2,0,2,1,1,2,1,0,0,4,0,2,2,0,0,1,0,1,1,0,0,0,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0
1,5,1,4,8,2,2,0,1,2,3,4,2,9,0,3,5,5,1,4,5,1,4,3,10,6,5,3,2,1,5,1,6,2,1,6,2,4,3,0,1,4,9,4,9,4,8,5,6,5,10,10,5,5,5,6,10,17,4,9,8,10,7,11,16,7,7,2,11,5,9,11,6,10,9,8,6,5,17,15,25,12,22,17,15,17,16,28,18,22,39,36,35,21,25,28,28,23,50,79,69,84,77,81,182,181,495,11050,402,280,236,258,206,146,153,48,50,57,33,40,34,38,28,28,28,18,22,23,31,25,22,9,16,22,20,20,10,15,9,5,5,11,8,5,9,7,0,5,4,3,4,2,3,4,6,6,8,8,4,1,5,1,7,12,10,0,5,3,4,7,4,2,4,6,8,6,5,8,11,6,2,7,4,3,7,10,3,10,4,3,0,4,7,3,5,4,9,4,6,9,0,1,0,6,6,4,3,1,2,3,1,0,5,11,4,2,1,3,4,0,6,5,2,3,0,7,3,9,1,6,6,3,5,6,1,4,6,2,2,3,5,2,1,4,3,1,2,2,2,5,2,3,2,3,3,3,2,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,5,1,1,0,1,1,3,2,1,1,3,0,1,2,5,3,0,2,0,0,1,1,2,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,1,2,2,0,1,2,3,0,1,1,1,0,0,0,1,2,3,2,2,0,1,0,0,1,2,3,2,2,2,1,1,1,0,2,3,0,1,0,1,1,4,1,0,1,0,1,1,4,2,0,2,3,0,0,0,2,0,2,3,2,0,0,1,0,1,0,2,0,2,4,1,2,1,1,0,1,0,0,0,0,2,1,0,3,2,2,1,1,0,2,0,1,0,1,1,0,2,0,2,0,2,1,1,1,3,0,0,2,0,3,4,2,0,0,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,6,0,1,0,0,3,0,3,1,1,1,1,3,1,0,0,0,0,1,3,2,2,4,2,2,3,1,1,1,4,3,0,0,0,0,1,1,0,0,2,1,1,2,1,2,1,1,0,1,2,3,2,1,0,2,0,1,1,0,1,1,2,3,0,0,1,0,1,0,0,1,0,1,0,2,2,0,2,0,0,1,0,0,2,0,1,0,0,1,1,0,0,2,1,0,5,2,1,0,2,0,1,0,0,1,1,0,1,3,1,0,1,0,4,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0
0,3,7,1,9,1,4,3,1,2,6,4,2,3,8,3,3,6,2,5,3,2,3,5,6,4,3,5,3,3,3,2,2,4,3,1,1,2,2,0,3,7,6,7,6,6,5,5,6,3,12,7,6,7,5,6,8,8,14,2,9,8,7,8,11,11,7,6,7,12,4,5,8,5,8,11,10,10,13,22,21,19,17,19,11,17,25,22,14,17,25,35,27,20,19,28,29,27,33,77,65,82,67,85,167,178,376,402,11598,382,286,285,248,144,122,36,56,54,53,32,30,35,26,22,20,17,22,46,31,33,25,10,13,22,15,12,9,4,11,6,7,13,7,4,6,6,6,4,4,8,5,2,7,4,3,8,8,7,7,3,3,1,4,8,5,6,0,2,4,7,6,3,4,5,8,3,5,1,6,5,3,6,3,4,4,6,2,5,1,0,2,4,4,4,7,5,8,12,6,15,4,1,2,3,7,6,5,1,4,4,6,5,3,2,1,5,1,3,1,4,3,1,1,2,0,6,4,3,1,2,2,4,4,6,3,2,5,3,2,2,2,3,1,2,1,1,2,2,2,7,0,2,2,9,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,1,3,1,0,1,2,0,0,3,1,1,3,1,2,2,3,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,3,0,0,1,2,0,0,3,1,0,2,1,1,0,1,0,0,1,0,0,1,0,1,1,0,4,0,2,0,2,3,2,0,1,1,0,2,1,2,2,1,1,1,2,0,1,1,0,0,3,3,4,4,1,2,2,2,1,4,0,1,0,0,0,1,0,4,0,2,0,2,1,2,2,1,2,3,3,3,2,2,0,0,0,1,1,2,1,0,1,0,2,3,2,0,1,2,0,0,1,0,2,1,0,2,2,0,1,2,0,2,1,0,0,1,3,1,1,1,4,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,1,2,1,1,0,0,0,1,1,0,2,0,2,1,1,3,2,1,2,2,1,2,0,0,2,4,0,1,3,2,2,0,1,1,0,2,0,1,1,2,1,2,1,1,1,2,3,1,0,0,1,0,0,1,0,1,0,4,1,1,4,0,1,0,1,0,2,0,2,1,2,0,0,1,1,2,0,2,2,1,0,1,2,0,1,4,2,1,2,3,0,0,0,1,0,1,0,0,1,1,0,3,1,1,1,0,1,0,0,1,2,0,1,1,1,1,1,0,1,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
4,4,1,4,3,0,4,0,3,4,3,3,7,3,3,1,7,6,2,7,5,3,5,4,7,4,6,5,2,4,6,2,3,1,9,5,2,3,2,6,1,1,6,8,12,6,11,8,7,5,9,5,7,7,3,5,12,9,6,16,12,9,8,13,12,9,17,7,5,6,6,7,8,11,13,20,10,15,10,23,21,22,22,21,21,6,25,24,27,27,23,24,22,24,25,26,22,21,47,81,58,65,88,105,165,210,330,280,382,11558,418,343,217,163,163,55,52,66,54,31,34,37,33,33,25,20,27,41,32,35,32,21,21,14,13,12,10,10,5,6,3,10,8,9,10,10,7,7,4,1,10,2,4,6,4,5,5,8,3,6,3,4,9,7,6,4,8,5,4,8,6,2,7,7,6,3,10,5,6,4,2,8,5,6,6,7,2,5,3,2,2,4,5,3,3,4,7,4,7,6,6,2,1,4,2,5,1,2,2,7,5,2,3,8,2,1,4,5,4,3,3,3,1,0,2,2,9,4,5,6,6,6,4,5,0,3,7,2,3,2,3,2,2,2,2,4,1,3,1,0,3,3,2,4,2,2,3,1,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,3,1,0,0,1,3,1,1,0,1,3,0,0,0,3,2,1,0,3,0,3,1,0,2,3,2,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,1,2,1,1,0,0,1,1,5,2,3,7,1,0,2,3,0,1,1,0,0,3,1,1,0,2,1,1,4,1,2,2,2,1,1,1,3,3,4,3,1,4,6,8,0,3,6,1,0,2,1,0,1,0,0,1,0,2,2,0,2,0,0,1,0,2,1,0,0,2,0,1,1,0,1,1,3,1,0,2,1,2,0,0,0,2,1,0,0,2,2,0,1,1,1,3,1,0,1,0,1,1,1,1,1,2,0,1,1,0,0,1,1,2,1,1,2,3,1,1,3,3,1,0,1,0,1,1,0,0,0,0,0,3,1,2,0,0,1,1,0,0,3,1,0,2,1,1,0,2,2,3,1,1,3,0,1,1,0,3,0,2,4,1,2,0,4,2,4,6,1,1,2,0,4,1,1,0,0,2,2,2,1,4,1,2,1,0,2,2,2,0,0,0,0,3,0,1,0,1,1,0,1,1,2,0,1,0,2,0,0,0,1,3,2,0,2,1,1,1,0,1,0,1,2,1,0,0,4,1,4,0,5,0,3,1,0,1,0,2,0,1,1,0,0,2,2,0,2,3,1,1,0,2,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
3,2,4,1,5,1,4,5,2,0,4,10,4,3,4,3,3,1,1,2,6,4,3,4,9,1,6,5,2,6,0,1,3,2,6,3,2,2,2,2,1,9,5,4,10,9,2,6,6,3,11,6,14,1,11,4,8,13,13,10,6,8,11,4,13,11,10,8,9,7,12,10,5,7,9,9,10,11,6,29,22,15,15,15,20,6,33,18,17,23,27,22,30,33,33,25,25,28,38,68,82,82,80,106,147,215,326,236,286,418,12122,451,238,155,149,67,59,68,52,49,37,37,25,25,27,25,27,25,37,37,38,8,15,17,15,14,15,9,8,11,5,8,6,10,9,8,9,3,6,7,3,5,2,4,4,7,18,9,3,1,5,3,4,4,1,3,5,3,2,5,8,1,6,5,5,10,7,9,8,0,1,2,4,3,4,4,4,3,3,3,1,2,1,2,4,4,5,7,1,8,1,3,2,5,5,3,7,4,0,6,4,4,7,4,2,0,4,2,1,2,5,4,5,4,1,3,0,5,0,2,1,4,0,4,5,2,0,3,3,0,1,4,1,0,4,5,6,3,3,2,2,1,6,5,3,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,0,0,0,1,0,2,1,1,1,2,0,1,1,1,0,1,1,0,1,1,2,2,3,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2,0,1,1,1,1,0,1,0,1,2,1,0,0,0,1,2,0,1,0,0,0,2,2,1,1,1,0,3,2,4,2,0,3,1,2,1,1,1,0,2,1,2,2,2,1,1,5,1,1,0,3,1,1,5,1,8,4,2,3,2,1,3,0,0,1,0,1,1,1,1,0,2,0,1,2,1,0,1,2,0,1,1,2,4,1,0,0,2,1,2,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,2,1,2,3,1,0,1,2,1,1,1,0,1,0,2,1,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,2,1,0,1,1,1,1,0,1,1,1,1,2,4,3,2,0,3,2,0,3,0,1,1,1,0,4,0,1,4,1,2,3,0,2,0,4,4,0,0,2,0,0,1,1,1,1,0,0,2,1,0,0,0,0,2,1,4,1,0,0,0,3,1,1,1,0,3,2,0,1,1,0,1,1,0,2,1,0,1,0,1,0,2,1,0,0,1,0,0,1,1,2,0,0,2,0,0,0,0,2,2,2,0,0,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0
0,2,1,4,7,4,4,2,0,5,2,5,5,7,7,5,3,10,2,4,7,0,6,2,7,8,4,3,6,6,3,2,7,2,4,5,6,1,3,2,4,3,7,5,10,2,11,6,9,5,9,12,8,10,11,9,5,14,10,11,11,14,8,8,24,12,4,10,4,4,9,15,4,8,14,7,15,21,17,29,29,16,23,22,19,23,32,30,30,21,28,34,46,33,34,27,19,26,56,80,91,90,106,120,245,308,368,258,285,343,451,11898,407,198,220,58,61,82,63,46,45,38,35,26,38,30,28,20,32,42,40,7,25,27,16,12,4,15,8,9,5,9,7,16,11,7,3,4,5,4,4,4,5,4,9,12,8,3,5,6,3,2,7,3,11,8,4,5,4,10,4,4,6,1,12,7,10,10,13,8,6,5,4,2,3,8,5,2,1,6,7,2,3,3,3,1,4,6,10,9,8,4,4,4,9,2,3,1,2,1,4,6,5,10,6,3,1,2,2,3,3,5,2,5,0,7,7,4,2,5,4,6,3,2,0,3,2,3,2,1,2,3,2,2,2,2,4,2,4,6,2,4,5,5,5,7,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,1,3,2,4,1,3,0,2,1,0,2,3,3,0,0,0,1,1,1,1,0,2,3,0,1,0,1,1,2,5,0,0,2,1,0,0,2,0,1,0,3,1,0,1,0,1,0,3,1,0,0,0,1,0,1,1,0,0,2,2,0,1,2,0,0,1,2,2,2,2,2,0,3,2,1,2,1,3,2,3,0,1,2,1,3,3,2,1,2,1,1,2,3,1,4,0,1,0,7,0,0,1,5,3,1,1,0,1,1,0,4,2,0,0,1,2,1,1,1,0,0,1,2,0,1,1,3,3,2,2,3,1,0,1,0,2,2,2,0,1,2,2,1,3,1,1,1,0,1,1,0,0,4,2,1,0,0,6,4,1,1,2,0,1,0,1,1,1,1,0,2,0,0,0,1,4,0,1,2,0,0,0,1,1,1,1,1,2,1,0,1,3,1,1,1,2,2,0,2,1,1,0,0,2,1,1,2,1,3,0,0,3,0,4,3,1,0,5,1,3,1,0,3,2,1,1,3,4,3,3,1,5,1,0,0,0,0,1,1,0,0,3,2,0,1,0,1,2,1,2,1,3,1,1,1,2,1,2,0,0,0,1,1,0,0,1,1,1,2,3,2,3,1,0,2,0,1,0,1,0,1,0,0,0,0,1,2,0,1,2,0,3,0,0,0,0,1,1,1,0,2,1,0,1,1,0,1,1,2,1,0,0,3,0,0,0,1,1,0,1,2,1,0,0,1,0,0,0,0,1,1,0
6,5,2,3,6,2,4,3,4,6,4,2,6,10,1,5,5,8,4,8,6,6,5,4,5,2,2,5,2,1,3,2,2,3,4,4,1,0,5,2,0,2,4,5,4,6,7,2,5,8,10,8,10,7,9,5,7,13,7,6,12,7,5,10,26,17,13,15,14,15,17,19,15,13,12,18,9,20,19,27,9,24,19,28,16,11,30,32,19,23,18,35,32,42,40,40,49,39,68,117,94,90,131,128,189,223,270,206,248,217,238,407,11040,395,302,103,74,94,68,69,62,67,53,32,57,24,45,41,47,48,47,22,22,25,21,17,16,12,10,11,12,19,6,11,21,14,8,5,4,5,12,3,3,11,11,4,13,7,4,8,6,6,12,6,4,6,6,5,7,12,7,2,12,10,5,5,4,5,5,9,9,7,9,9,7,10,4,6,4,3,1,3,7,2,1,7,8,8,10,3,2,8,2,8,14,8,10,2,5,5,1,6,10,12,4,4,1,1,4,2,5,3,5,4,5,5,10,7,3,8,3,7,6,6,2,3,4,3,4,5,5,6,2,0,3,3,2,4,4,4,2,4,1,4,3,4,5,1,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,3,3,2,1,0,1,1,1,2,1,0,2,2,2,2,2,1,1,2,0,1,2,1,2,2,1,0,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,0,2,1,1,3,1,3,2,1,3,2,0,1,0,2,0,1,1,2,1,4,2,0,0,3,2,2,1,1,3,0,1,3,0,2,4,1,1,0,1,2,3,1,3,2,0,4,2,2,1,2,0,0,2,0,0,1,0,1,3,1,1,3,0,4,2,0,0,2,1,1,3,2,3,1,1,1,2,1,2,0,0,0,2,0,0,1,1,0,0,0,3,1,1,0,0,1,0,0,0,1,1,3,1,1,0,2,1,1,2,2,1,4,1,1,0,1,0,0,1,0,0,2,0,1,0,1,0,0,2,2,4,2,0,1,2,2,0,1,0,0,3,4,3,3,2,1,1,1,1,2,0,0,0,1,1,4,0,1,1,2,1,1,0,2,1,1,0,1,0,2,1,5,1,1,4,2,2,2,0,1,0,0,1,1,1,4,2,0,0,2,1,1,0,1,1,2,1,0,1,2,1,1,3,1,1,0,1,3,1,2,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,1,1,2,4,3,2,2,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
0,4,3,0,2,1,4,2,0,6,7,4,0,7,6,2,1,7,1,2,1,5,5,4,1,2,3,4,7,1,1,2,2,1,2,3,1,2,2,3,2,4,1,3,4,5,2,5,1,7,4,5,12,6,8,8,4,12,7,9,6,5,11,8,17,10,12,10,13,6,8,14,8,11,7,20,10,10,13,22,13,14,10,14,20,16,27,22,16,15,22,21,28,30,30,30,25,24,58,66,48,76,87,101,126,143,176,146,144,163,155,198,395,9900,270,79,69,56,53,73,53,46,35,37,32,30,22,33,30,48,31,16,23,20,24,13,9,16,9,7,7,9,5,8,8,6,8,5,3,8,9,6,4,7,8,8,12,10,9,1,4,0,5,6,5,5,4,5,8,9,7,3,10,4,7,3,5,5,4,3,3,5,3,2,6,6,5,1,0,3,3,3,3,7,4,2,6,5,5,6,4,3,5,6,3,7,5,5,3,2,1,1,7,2,4,7,4,2,4,4,7,5,6,2,5,3,6,4,4,4,5,5,4,6,2,2,6,2,4,0,1,0,4,4,3,4,0,1,0,1,1,7,5,2,5,2,4,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,2,1,2,4,0,0,2,0,1,2,3,0,0,0,3,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,3,2,0,2,1,1,1,3,2,0,0,2,2,1,0,0,1,0,1,3,2,2,2,0,0,1,2,2,1,1,3,2,3,2,1,1,0,3,0,2,2,1,1,3,1,1,1,1,0,2,1,1,2,1,0,1,3,1,2,0,0,1,2,0,0,0,2,1,0,0,1,1,1,1,4,2,0,2,0,2,0,0,2,0,1,4,1,0,1,0,1,2,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,1,1,1,3,1,0,0,1,3,1,2,1,1,1,0,0,3,0,0,2,0,1,3,0,1,1,4,1,0,1,2,2,1,1,1,1,1,1,1,0,2,1,0,2,3,0,0,0,0,0,3,1,3,1,1,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,1,3,0,0,1,0,2,3,1,0,0,2,0,2,0,0,2,0,0,2,0,0,1,1,2,0,0,1,0,0,1,0,1,0,1,1,2,2,0,2,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
